creation_source,org_id,opted_in_to_mailing_list,enabled_for_marketing_drip,was_invited,creation_dayofweek,invited_others,adopted_user
SIGNUP_GOOGLE_AUTH,84,0,1,0,3,2,0
SIGNUP,328,0,0,0,2,0,0
SIGNUP,63,0,0,0,5,3,0
SIGNUP,53,0,0,0,2,0,0
PERSONAL_PROJECTS,91,1,0,0,2,1,0
PERSONAL_PROJECTS,315,0,0,0,0,0,0
SIGNUP,110,1,1,0,1,0,0
SIGNUP,0,0,0,0,6,0,0
ORG_INVITE,8,1,1,1,4,0,1
GUEST_INVITE,10,1,0,1,6,2,0
ORG_INVITE,285,0,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,5,0,0,0,0,0,0
SIGNUP,390,0,0,0,3,0,0
GUEST_INVITE,112,0,0,1,0,1,1
PERSONAL_PROJECTS,28,0,0,0,5,1,0
PERSONAL_PROJECTS,316,1,1,0,1,0,0
ORG_INVITE,30,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,183,0,0,0,3,0,0
GUEST_INVITE,207,0,0,1,5,0,1
PERSONAL_PROJECTS,1,0,0,0,2,0,0
ORG_INVITE,205,0,0,1,2,2,0
ORG_INVITE,70,0,0,1,3,1,0
SIGNUP,203,0,0,0,1,0,0
GUEST_INVITE,203,0,0,1,2,3,0
SIGNUP,298,0,0,0,1,0,0
GUEST_INVITE,92,1,0,1,5,0,1
GUEST_INVITE,239,0,0,1,2,2,0
ORG_INVITE,62,0,0,1,0,0,0
ORG_INVITE,11,0,0,1,2,0,0
ORG_INVITE,251,1,0,1,1,1,0
ORG_INVITE,9,0,0,1,2,0,0
ORG_INVITE,125,1,0,1,3,0,0
SIGNUP,189,0,0,0,6,0,0
ORG_INVITE,62,0,0,1,4,0,0
PERSONAL_PROJECTS,146,0,0,0,6,0,0
SIGNUP_GOOGLE_AUTH,0,0,0,0,4,0,0
ORG_INVITE,24,0,0,1,4,0,0
SIGNUP,26,0,0,0,2,1,0
ORG_INVITE,63,0,0,1,1,0,0
ORG_INVITE,335,1,1,1,2,0,0
GUEST_INVITE,172,0,1,1,0,0,0
GUEST_INVITE,229,1,0,1,4,0,1
SIGNUP,16,0,0,0,5,0,0
GUEST_INVITE,55,0,0,1,5,0,0
GUEST_INVITE,359,0,0,1,1,0,0
ORG_INVITE,222,1,1,1,0,0,0
SIGNUP,293,0,0,0,2,1,0
PERSONAL_PROJECTS,0,0,0,0,2,1,0
ORG_INVITE,211,0,0,1,5,0,0
PERSONAL_PROJECTS,100,0,0,0,0,0,0
GUEST_INVITE,264,0,0,1,1,2,0
ORG_INVITE,4,0,1,1,2,0,0
ORG_INVITE,12,0,0,1,3,1,0
PERSONAL_PROJECTS,14,0,0,0,2,0,0
PERSONAL_PROJECTS,16,0,0,0,6,0,0
GUEST_INVITE,254,0,0,1,5,0,0
SIGNUP,215,0,0,0,4,0,0
ORG_INVITE,6,1,0,1,2,0,0
SIGNUP_GOOGLE_AUTH,111,0,0,0,2,0,0
SIGNUP,178,1,0,0,1,0,0
ORG_INVITE,56,0,0,1,4,1,0
PERSONAL_PROJECTS,326,0,0,0,2,0,0
ORG_INVITE,3,0,0,1,6,0,0
ORG_INVITE,11,0,0,1,0,2,0
GUEST_INVITE,227,0,0,1,3,0,1
PERSONAL_PROJECTS,249,0,0,0,6,0,0
ORG_INVITE,173,0,0,1,4,0,0
GUEST_INVITE,326,0,0,1,2,0,0
ORG_INVITE,1,0,0,1,6,0,0
SIGNUP,0,0,0,0,5,0,0
ORG_INVITE,81,0,0,1,3,0,0
PERSONAL_PROJECTS,15,0,0,0,3,0,0
PERSONAL_PROJECTS,278,0,0,0,5,0,0
ORG_INVITE,311,1,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,334,0,0,0,6,0,0
SIGNUP,7,1,0,0,5,0,0
GUEST_INVITE,226,0,0,1,2,1,0
ORG_INVITE,11,0,0,1,0,0,0
ORG_INVITE,360,0,0,1,3,0,0
ORG_INVITE,29,0,0,1,6,0,0
SIGNUP_GOOGLE_AUTH,143,0,0,0,2,0,0
ORG_INVITE,21,0,0,1,2,0,1
ORG_INVITE,137,0,0,1,3,0,0
ORG_INVITE,206,1,0,1,1,5,0
SIGNUP_GOOGLE_AUTH,163,1,0,0,5,0,0
GUEST_INVITE,334,1,0,1,1,0,0
SIGNUP_GOOGLE_AUTH,74,1,1,0,3,0,0
SIGNUP_GOOGLE_AUTH,0,0,0,0,2,5,0
PERSONAL_PROJECTS,3,1,0,0,5,0,0
PERSONAL_PROJECTS,277,1,0,0,5,0,0
GUEST_INVITE,46,0,0,1,0,0,0
ORG_INVITE,277,0,0,1,5,0,0
ORG_INVITE,386,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,48,1,1,0,6,0,0
ORG_INVITE,0,1,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,298,1,1,0,5,3,0
GUEST_INVITE,11,1,0,1,3,0,0
ORG_INVITE,227,1,1,1,1,0,0
GUEST_INVITE,95,0,0,1,4,3,1
ORG_INVITE,14,0,0,1,6,3,0
ORG_INVITE,107,0,0,1,5,0,0
GUEST_INVITE,7,1,0,1,4,0,0
PERSONAL_PROJECTS,384,1,0,0,0,2,0
GUEST_INVITE,18,0,1,1,5,0,0
GUEST_INVITE,56,0,0,1,2,0,0
GUEST_INVITE,26,1,0,1,4,0,0
ORG_INVITE,125,0,0,1,5,0,0
SIGNUP,6,0,0,0,3,0,0
GUEST_INVITE,97,0,0,1,0,0,0
ORG_INVITE,324,0,0,1,5,0,1
PERSONAL_PROJECTS,303,1,1,0,2,0,0
ORG_INVITE,140,0,1,1,3,0,0
SIGNUP,109,0,0,0,4,2,1
ORG_INVITE,128,0,0,1,3,0,0
SIGNUP,96,0,0,0,6,0,0
PERSONAL_PROJECTS,0,0,0,0,5,0,0
SIGNUP,189,0,0,0,1,0,0
ORG_INVITE,333,0,0,1,1,0,0
PERSONAL_PROJECTS,404,0,0,0,5,4,1
ORG_INVITE,240,1,1,1,0,0,0
ORG_INVITE,109,0,0,1,4,0,0
SIGNUP,391,1,0,0,3,0,0
ORG_INVITE,278,0,0,1,4,4,0
ORG_INVITE,184,1,0,1,6,0,0
ORG_INVITE,58,0,0,1,5,0,0
ORG_INVITE,46,0,0,1,0,0,0
GUEST_INVITE,392,0,0,1,4,1,0
ORG_INVITE,372,0,0,1,4,1,0
PERSONAL_PROJECTS,71,0,0,0,6,0,0
ORG_INVITE,171,0,0,1,3,0,0
GUEST_INVITE,29,0,0,1,0,0,0
GUEST_INVITE,2,0,0,1,4,1,0
GUEST_INVITE,321,0,0,1,4,0,0
ORG_INVITE,81,0,0,1,6,0,0
PERSONAL_PROJECTS,47,1,0,0,1,0,0
SIGNUP,263,0,0,0,6,3,0
PERSONAL_PROJECTS,43,0,0,0,4,0,0
ORG_INVITE,89,0,0,1,0,2,0
GUEST_INVITE,104,0,0,1,0,0,0
SIGNUP,275,1,1,0,1,0,0
ORG_INVITE,1,0,0,1,0,0,0
ORG_INVITE,90,0,0,1,2,0,0
SIGNUP,148,0,0,0,3,0,0
PERSONAL_PROJECTS,26,0,0,0,1,0,0
PERSONAL_PROJECTS,74,0,0,0,2,0,1
ORG_INVITE,351,0,0,1,2,0,0
ORG_INVITE,57,1,0,1,0,0,0
ORG_INVITE,7,0,0,1,3,0,0
PERSONAL_PROJECTS,334,1,0,0,1,0,1
SIGNUP,329,1,0,0,1,1,0
ORG_INVITE,34,0,0,1,4,6,0
ORG_INVITE,320,1,1,1,0,0,1
GUEST_INVITE,345,0,0,1,3,0,0
ORG_INVITE,368,0,0,1,3,0,0
ORG_INVITE,188,0,0,1,3,0,0
ORG_INVITE,154,0,0,1,0,0,0
PERSONAL_PROJECTS,154,0,1,0,0,0,1
ORG_INVITE,24,0,0,1,0,0,0
PERSONAL_PROJECTS,132,0,0,0,2,1,0
ORG_INVITE,35,0,0,1,2,0,0
PERSONAL_PROJECTS,251,1,1,0,6,0,0
SIGNUP_GOOGLE_AUTH,325,1,0,0,1,0,0
SIGNUP_GOOGLE_AUTH,323,0,0,0,5,0,1
PERSONAL_PROJECTS,408,0,0,0,4,0,0
PERSONAL_PROJECTS,71,1,0,0,6,0,0
ORG_INVITE,224,0,0,1,6,0,0
SIGNUP,84,0,0,0,2,0,0
PERSONAL_PROJECTS,13,1,1,0,6,0,0
SIGNUP,316,0,0,0,5,0,0
ORG_INVITE,6,0,0,1,4,0,0
ORG_INVITE,356,1,0,1,2,0,0
ORG_INVITE,9,0,0,1,6,1,0
GUEST_INVITE,36,0,0,1,0,0,0
SIGNUP,21,0,0,0,0,0,0
GUEST_INVITE,139,0,0,1,0,1,1
SIGNUP,31,1,1,0,3,0,0
ORG_INVITE,223,0,0,1,2,0,0
ORG_INVITE,91,0,0,1,6,0,0
ORG_INVITE,13,0,0,1,5,0,0
PERSONAL_PROJECTS,21,1,0,0,2,0,0
GUEST_INVITE,234,1,1,1,3,0,0
PERSONAL_PROJECTS,360,0,0,0,1,0,0
ORG_INVITE,19,0,0,1,3,5,1
PERSONAL_PROJECTS,41,1,1,0,2,1,1
ORG_INVITE,84,1,0,1,6,0,1
SIGNUP_GOOGLE_AUTH,85,0,0,0,6,0,0
SIGNUP,169,0,0,0,0,0,0
GUEST_INVITE,98,0,0,1,2,0,0
PERSONAL_PROJECTS,2,0,0,0,5,0,0
ORG_INVITE,176,0,0,1,4,0,0
SIGNUP,7,1,0,0,2,0,0
GUEST_INVITE,42,1,0,1,1,5,0
SIGNUP_GOOGLE_AUTH,22,0,0,0,0,0,0
ORG_INVITE,13,0,0,1,4,0,0
PERSONAL_PROJECTS,56,1,0,0,6,0,0
PERSONAL_PROJECTS,13,0,0,0,5,0,0
SIGNUP,325,0,0,0,4,0,1
GUEST_INVITE,27,0,0,1,2,0,0
ORG_INVITE,412,0,1,1,4,0,0
GUEST_INVITE,185,0,0,1,2,0,0
GUEST_INVITE,17,0,0,1,4,0,1
ORG_INVITE,1,0,0,1,5,0,0
GUEST_INVITE,398,0,0,1,6,0,0
PERSONAL_PROJECTS,50,0,0,0,3,0,0
SIGNUP_GOOGLE_AUTH,106,0,1,0,3,0,0
ORG_INVITE,2,0,0,1,2,0,0
ORG_INVITE,129,0,0,1,4,0,0
GUEST_INVITE,407,0,0,1,2,0,0
ORG_INVITE,206,0,0,1,5,0,0
SIGNUP,43,0,0,0,4,0,0
ORG_INVITE,19,0,0,1,2,0,0
ORG_INVITE,53,1,1,1,2,0,0
ORG_INVITE,8,0,0,1,1,1,0
SIGNUP,171,0,0,0,3,1,0
PERSONAL_PROJECTS,367,0,0,0,3,0,0
ORG_INVITE,41,0,0,1,6,0,0
ORG_INVITE,83,0,0,1,5,2,0
ORG_INVITE,389,0,0,1,3,2,0
GUEST_INVITE,13,0,0,1,6,5,1
GUEST_INVITE,62,1,0,1,1,5,1
GUEST_INVITE,286,0,0,1,0,0,0
SIGNUP,8,1,0,0,4,0,0
ORG_INVITE,148,0,0,1,3,0,0
ORG_INVITE,243,1,0,1,0,1,0
ORG_INVITE,339,1,0,1,1,0,0
ORG_INVITE,207,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,70,0,0,0,0,0,0
GUEST_INVITE,5,1,0,1,3,0,0
SIGNUP_GOOGLE_AUTH,392,1,0,0,6,0,1
PERSONAL_PROJECTS,397,1,0,0,2,0,0
GUEST_INVITE,27,0,0,1,1,0,0
SIGNUP,57,1,1,0,0,0,0
SIGNUP,79,0,0,0,5,0,1
ORG_INVITE,126,0,0,1,3,0,0
SIGNUP_GOOGLE_AUTH,0,1,1,0,4,0,0
PERSONAL_PROJECTS,116,0,0,0,5,1,1
GUEST_INVITE,4,0,0,1,3,0,0
GUEST_INVITE,317,0,0,1,4,1,0
SIGNUP,126,0,0,0,2,0,0
GUEST_INVITE,40,0,0,1,6,0,0
GUEST_INVITE,341,0,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,168,0,0,0,2,0,0
SIGNUP,213,0,0,0,6,0,0
PERSONAL_PROJECTS,212,0,0,0,5,5,0
SIGNUP,328,1,0,0,6,0,0
SIGNUP_GOOGLE_AUTH,159,1,1,0,2,0,0
ORG_INVITE,200,0,0,1,0,0,1
ORG_INVITE,243,0,0,1,6,0,0
ORG_INVITE,22,1,1,1,1,0,0
ORG_INVITE,334,1,1,1,5,0,0
ORG_INVITE,71,0,0,1,2,5,0
GUEST_INVITE,224,0,0,1,1,0,0
GUEST_INVITE,85,0,0,1,6,3,1
SIGNUP_GOOGLE_AUTH,35,0,0,0,1,0,1
SIGNUP,5,0,0,0,5,0,0
ORG_INVITE,89,0,0,1,1,0,0
GUEST_INVITE,377,0,0,1,6,5,0
SIGNUP,209,0,0,0,6,0,0
ORG_INVITE,149,0,0,1,2,1,1
SIGNUP,2,1,0,0,4,0,0
GUEST_INVITE,219,0,0,1,5,2,0
ORG_INVITE,303,0,0,1,3,0,0
PERSONAL_PROJECTS,204,0,0,0,2,0,0
ORG_INVITE,158,0,0,1,0,3,0
SIGNUP_GOOGLE_AUTH,95,0,0,0,5,0,0
ORG_INVITE,7,0,0,1,2,0,1
SIGNUP_GOOGLE_AUTH,226,1,0,0,1,0,0
ORG_INVITE,373,1,1,1,4,0,0
ORG_INVITE,42,0,0,1,4,1,0
PERSONAL_PROJECTS,276,0,0,0,2,0,0
SIGNUP,175,0,0,0,0,0,0
PERSONAL_PROJECTS,29,1,1,0,6,0,0
GUEST_INVITE,4,0,1,1,5,0,0
ORG_INVITE,3,0,0,1,0,0,0
ORG_INVITE,246,0,1,1,5,0,0
ORG_INVITE,162,0,0,1,1,3,0
PERSONAL_PROJECTS,156,0,0,0,0,0,0
PERSONAL_PROJECTS,309,0,0,0,3,0,0
GUEST_INVITE,165,0,0,1,6,0,0
SIGNUP,380,0,0,0,1,0,0
SIGNUP,53,0,0,0,6,0,1
SIGNUP_GOOGLE_AUTH,8,0,0,0,0,0,0
ORG_INVITE,0,0,0,1,5,0,0
PERSONAL_PROJECTS,33,0,0,0,1,0,0
PERSONAL_PROJECTS,217,0,0,0,5,0,1
ORG_INVITE,2,0,0,1,3,2,0
GUEST_INVITE,156,0,0,1,4,1,1
PERSONAL_PROJECTS,177,0,0,0,5,0,1
ORG_INVITE,107,0,0,1,6,0,0
SIGNUP,98,0,0,0,0,2,0
GUEST_INVITE,284,0,0,1,1,0,1
ORG_INVITE,319,0,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,370,0,0,0,3,0,0
ORG_INVITE,80,0,0,1,5,0,0
ORG_INVITE,29,0,0,1,4,0,1
SIGNUP,148,1,1,0,0,6,0
ORG_INVITE,343,0,0,1,4,4,0
ORG_INVITE,1,0,0,1,5,0,0
SIGNUP,21,1,1,0,2,0,0
PERSONAL_PROJECTS,309,0,0,0,5,0,0
ORG_INVITE,98,0,0,1,1,0,0
GUEST_INVITE,237,0,0,1,3,0,0
ORG_INVITE,8,0,0,1,4,0,0
SIGNUP,45,0,0,0,5,0,0
ORG_INVITE,3,1,1,1,5,0,0
SIGNUP,364,0,0,0,1,0,0
SIGNUP,370,0,1,0,4,5,1
SIGNUP_GOOGLE_AUTH,158,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,127,1,1,0,0,0,0
PERSONAL_PROJECTS,147,1,0,0,0,0,0
ORG_INVITE,122,0,0,1,4,0,0
SIGNUP,405,0,0,0,1,0,0
ORG_INVITE,38,0,0,1,5,0,0
ORG_INVITE,20,0,0,1,2,0,0
ORG_INVITE,30,0,0,1,5,1,1
ORG_INVITE,167,0,0,1,1,0,0
ORG_INVITE,147,0,0,1,0,0,0
ORG_INVITE,203,0,0,1,0,0,0
ORG_INVITE,61,0,0,1,5,0,0
SIGNUP,313,0,0,0,0,3,0
ORG_INVITE,213,0,0,1,3,7,0
SIGNUP,77,0,0,0,4,0,0
ORG_INVITE,325,0,0,1,0,5,0
GUEST_INVITE,152,0,0,1,5,0,0
ORG_INVITE,11,0,0,1,4,0,0
ORG_INVITE,269,0,0,1,4,1,0
PERSONAL_PROJECTS,295,1,1,0,4,0,0
ORG_INVITE,305,1,0,1,0,0,1
PERSONAL_PROJECTS,0,0,0,0,5,0,0
GUEST_INVITE,13,0,0,1,4,0,1
ORG_INVITE,106,1,1,1,5,2,1
ORG_INVITE,350,0,0,1,1,0,0
ORG_INVITE,314,1,1,1,4,0,1
GUEST_INVITE,4,0,0,1,5,0,1
SIGNUP_GOOGLE_AUTH,14,1,1,0,2,0,0
PERSONAL_PROJECTS,207,1,0,0,5,0,0
ORG_INVITE,123,1,0,1,4,0,0
PERSONAL_PROJECTS,323,0,0,0,1,0,0
PERSONAL_PROJECTS,21,1,1,0,0,0,0
ORG_INVITE,254,0,0,1,3,0,0
ORG_INVITE,167,0,0,1,6,1,0
ORG_INVITE,316,0,0,1,2,2,1
ORG_INVITE,58,0,0,1,4,0,0
SIGNUP,73,0,0,0,4,0,0
SIGNUP,149,1,1,0,3,0,1
ORG_INVITE,4,0,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,204,0,0,0,0,0,0
SIGNUP,10,1,1,0,3,0,0
ORG_INVITE,24,1,0,1,4,0,0
ORG_INVITE,219,1,0,1,3,0,0
SIGNUP,309,0,0,0,3,0,1
SIGNUP_GOOGLE_AUTH,114,0,0,0,2,0,0
GUEST_INVITE,240,0,0,1,6,5,0
ORG_INVITE,105,0,0,1,2,0,1
SIGNUP,399,0,0,0,3,0,0
ORG_INVITE,368,0,0,1,0,0,0
PERSONAL_PROJECTS,10,0,0,0,1,2,0
PERSONAL_PROJECTS,19,0,0,0,2,1,0
GUEST_INVITE,190,0,0,1,2,0,0
PERSONAL_PROJECTS,76,1,1,0,0,7,0
GUEST_INVITE,81,0,0,1,1,8,1
SIGNUP_GOOGLE_AUTH,24,1,1,0,6,1,0
SIGNUP,328,0,0,0,5,0,0
SIGNUP,120,1,0,0,2,1,0
ORG_INVITE,120,0,0,1,3,8,0
ORG_INVITE,109,0,0,1,1,3,0
SIGNUP_GOOGLE_AUTH,319,1,0,0,0,0,0
SIGNUP_GOOGLE_AUTH,217,0,0,0,5,0,0
ORG_INVITE,10,1,0,1,2,0,0
GUEST_INVITE,87,1,0,1,2,0,1
SIGNUP_GOOGLE_AUTH,9,1,1,0,4,0,1
ORG_INVITE,101,0,0,1,4,0,0
GUEST_INVITE,151,0,1,1,4,0,0
GUEST_INVITE,291,0,0,1,5,0,0
ORG_INVITE,331,1,1,1,3,0,0
PERSONAL_PROJECTS,337,0,0,0,3,0,0
GUEST_INVITE,2,0,0,1,1,1,0
PERSONAL_PROJECTS,23,1,0,0,1,0,0
ORG_INVITE,329,0,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,165,0,0,0,1,0,0
GUEST_INVITE,312,0,0,1,0,0,0
GUEST_INVITE,406,0,0,1,6,0,0
PERSONAL_PROJECTS,312,0,0,0,4,3,0
SIGNUP,9,1,0,0,1,0,0
ORG_INVITE,28,0,0,1,2,1,0
SIGNUP,155,0,0,0,2,0,0
GUEST_INVITE,33,0,1,1,1,0,0
ORG_INVITE,299,0,0,1,3,0,0
SIGNUP_GOOGLE_AUTH,31,1,0,0,6,0,0
PERSONAL_PROJECTS,14,0,0,0,6,0,0
ORG_INVITE,302,0,0,1,4,0,1
ORG_INVITE,166,0,0,1,0,0,0
SIGNUP,260,1,0,0,1,0,0
PERSONAL_PROJECTS,38,0,0,0,5,0,0
SIGNUP_GOOGLE_AUTH,31,0,0,0,5,0,0
SIGNUP,51,0,0,0,0,0,0
ORG_INVITE,15,0,0,1,3,0,0
ORG_INVITE,333,0,0,1,5,0,1
SIGNUP,34,0,1,0,6,0,0
GUEST_INVITE,80,0,1,1,6,0,0
SIGNUP,3,0,1,0,5,0,0
ORG_INVITE,84,0,0,1,6,0,0
SIGNUP_GOOGLE_AUTH,210,0,0,0,5,0,0
PERSONAL_PROJECTS,49,0,0,0,3,0,0
SIGNUP,92,1,1,0,6,0,0
SIGNUP_GOOGLE_AUTH,332,1,0,0,0,0,1
ORG_INVITE,77,0,0,1,0,0,0
SIGNUP,29,1,1,0,5,0,0
ORG_INVITE,81,0,0,1,0,0,0
GUEST_INVITE,137,0,1,1,1,1,0
PERSONAL_PROJECTS,176,0,0,0,2,3,0
ORG_INVITE,343,1,0,1,5,0,0
ORG_INVITE,410,0,0,1,1,0,0
PERSONAL_PROJECTS,404,1,1,0,4,0,0
PERSONAL_PROJECTS,280,0,0,0,3,0,0
GUEST_INVITE,195,0,0,1,2,0,1
ORG_INVITE,321,0,0,1,1,0,0
ORG_INVITE,173,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,217,1,1,0,3,10,1
SIGNUP_GOOGLE_AUTH,160,0,0,0,2,1,0
GUEST_INVITE,6,0,0,1,3,1,0
ORG_INVITE,257,0,1,1,1,0,0
GUEST_INVITE,218,0,0,1,0,5,0
ORG_INVITE,26,0,0,1,3,0,0
ORG_INVITE,349,0,0,1,4,0,0
SIGNUP,279,0,0,0,6,0,0
SIGNUP,331,0,0,0,2,0,0
ORG_INVITE,40,0,0,1,4,0,0
ORG_INVITE,275,0,0,1,4,0,0
ORG_INVITE,312,0,0,1,2,0,0
GUEST_INVITE,171,1,1,1,1,0,0
ORG_INVITE,213,0,0,1,3,0,0
SIGNUP,30,0,0,0,4,3,0
GUEST_INVITE,6,0,0,1,2,1,0
ORG_INVITE,274,0,0,1,2,0,0
SIGNUP,200,0,0,0,6,1,0
ORG_INVITE,31,0,0,1,5,0,1
ORG_INVITE,125,0,0,1,5,0,0
SIGNUP,300,1,0,0,5,0,0
PERSONAL_PROJECTS,239,0,0,0,4,0,0
SIGNUP,2,0,0,0,4,0,0
ORG_INVITE,364,1,0,1,5,0,1
PERSONAL_PROJECTS,33,0,0,0,6,1,0
GUEST_INVITE,242,1,1,1,5,0,0
ORG_INVITE,9,0,0,1,0,0,0
GUEST_INVITE,278,0,0,1,1,0,0
ORG_INVITE,195,1,1,1,3,0,0
GUEST_INVITE,0,0,0,1,2,0,0
PERSONAL_PROJECTS,310,0,0,0,6,2,0
PERSONAL_PROJECTS,280,0,0,0,4,0,1
GUEST_INVITE,102,0,0,1,4,0,0
ORG_INVITE,40,1,1,1,2,0,0
SIGNUP,65,1,1,0,2,0,0
PERSONAL_PROJECTS,72,0,0,0,0,6,1
PERSONAL_PROJECTS,320,0,0,0,1,0,0
ORG_INVITE,154,1,1,1,6,0,0
SIGNUP_GOOGLE_AUTH,144,0,0,0,1,0,0
SIGNUP,75,0,0,0,6,0,0
GUEST_INVITE,31,0,0,1,3,2,0
ORG_INVITE,110,0,0,1,0,0,0
ORG_INVITE,21,1,1,1,1,0,0
SIGNUP_GOOGLE_AUTH,390,0,0,0,1,0,0
GUEST_INVITE,187,0,0,1,2,0,0
ORG_INVITE,233,0,0,1,3,0,0
SIGNUP,59,0,0,0,6,0,1
SIGNUP,310,1,0,0,6,3,0
PERSONAL_PROJECTS,194,0,0,0,6,0,0
GUEST_INVITE,318,0,0,1,1,3,1
SIGNUP,23,0,0,0,0,1,0
PERSONAL_PROJECTS,8,0,0,0,4,0,0
PERSONAL_PROJECTS,393,1,0,0,4,0,0
PERSONAL_PROJECTS,20,0,0,0,0,0,0
ORG_INVITE,12,0,0,1,5,7,0
GUEST_INVITE,141,0,0,1,0,0,0
PERSONAL_PROJECTS,312,1,1,0,6,0,0
PERSONAL_PROJECTS,91,0,0,0,6,0,1
SIGNUP_GOOGLE_AUTH,36,0,0,0,5,0,0
PERSONAL_PROJECTS,193,0,0,0,0,0,0
ORG_INVITE,140,0,0,1,5,0,0
GUEST_INVITE,129,0,0,1,1,0,0
ORG_INVITE,297,1,0,1,4,1,0
SIGNUP,202,1,1,0,4,0,0
SIGNUP,226,0,0,0,2,3,0
SIGNUP,22,0,0,0,3,0,0
ORG_INVITE,9,0,0,1,2,1,0
ORG_INVITE,207,1,1,1,1,0,0
SIGNUP,134,1,1,0,2,0,1
SIGNUP_GOOGLE_AUTH,51,0,0,0,1,0,0
GUEST_INVITE,156,1,1,1,2,0,0
GUEST_INVITE,1,0,0,1,3,0,0
PERSONAL_PROJECTS,9,1,1,0,3,3,0
PERSONAL_PROJECTS,264,0,0,0,4,0,0
GUEST_INVITE,233,0,0,1,1,0,0
ORG_INVITE,321,0,0,1,2,7,0
ORG_INVITE,25,0,0,1,3,0,0
SIGNUP,304,0,0,0,2,4,0
ORG_INVITE,164,0,0,1,1,0,0
ORG_INVITE,6,1,1,1,5,0,0
SIGNUP_GOOGLE_AUTH,7,1,1,0,5,0,0
ORG_INVITE,92,0,0,1,3,0,0
SIGNUP_GOOGLE_AUTH,14,0,0,0,3,0,0
ORG_INVITE,411,0,1,1,1,0,0
SIGNUP_GOOGLE_AUTH,110,0,0,0,2,0,0
ORG_INVITE,213,1,1,1,2,1,0
ORG_INVITE,242,0,0,1,6,0,0
SIGNUP_GOOGLE_AUTH,90,1,1,0,6,0,0
GUEST_INVITE,6,0,0,1,2,0,0
SIGNUP_GOOGLE_AUTH,165,1,1,0,3,0,0
SIGNUP_GOOGLE_AUTH,4,0,0,0,3,0,0
GUEST_INVITE,280,0,0,1,5,2,0
SIGNUP_GOOGLE_AUTH,248,0,0,0,2,0,1
SIGNUP,74,0,0,0,4,0,1
GUEST_INVITE,139,1,0,1,2,0,1
SIGNUP,129,0,0,0,6,0,0
GUEST_INVITE,70,0,0,1,2,0,0
ORG_INVITE,274,1,0,1,5,1,0
SIGNUP_GOOGLE_AUTH,331,0,0,0,1,0,0
SIGNUP_GOOGLE_AUTH,262,1,0,0,5,0,0
SIGNUP,408,1,0,0,0,0,1
ORG_INVITE,276,0,0,1,3,0,0
SIGNUP_GOOGLE_AUTH,354,0,0,0,1,0,0
PERSONAL_PROJECTS,88,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,0,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,207,1,1,0,0,1,0
ORG_INVITE,369,1,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,9,1,0,0,5,0,0
SIGNUP,143,1,0,0,3,0,0
SIGNUP_GOOGLE_AUTH,14,0,0,0,6,0,0
GUEST_INVITE,9,0,0,1,2,0,0
GUEST_INVITE,415,1,0,1,2,0,0
PERSONAL_PROJECTS,221,1,1,0,6,0,1
ORG_INVITE,191,0,0,1,4,0,0
PERSONAL_PROJECTS,362,0,0,0,6,0,0
SIGNUP_GOOGLE_AUTH,3,0,0,0,5,0,0
SIGNUP,9,0,0,0,4,0,0
ORG_INVITE,55,0,0,1,0,1,0
SIGNUP_GOOGLE_AUTH,407,0,0,0,4,0,0
PERSONAL_PROJECTS,208,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,292,0,0,0,5,0,0
SIGNUP_GOOGLE_AUTH,246,1,0,0,2,0,0
PERSONAL_PROJECTS,168,0,0,0,1,0,0
ORG_INVITE,5,1,0,1,6,9,0
SIGNUP,207,0,0,0,0,0,0
ORG_INVITE,307,0,1,1,6,0,0
ORG_INVITE,43,0,1,1,2,0,0
SIGNUP,349,1,0,0,0,0,0
GUEST_INVITE,297,0,0,1,2,0,0
ORG_INVITE,192,0,0,1,6,1,0
PERSONAL_PROJECTS,0,0,0,0,2,0,0
SIGNUP_GOOGLE_AUTH,13,0,0,0,0,0,0
SIGNUP_GOOGLE_AUTH,49,0,0,0,2,0,0
ORG_INVITE,102,1,0,1,5,0,0
SIGNUP_GOOGLE_AUTH,409,0,0,0,1,1,1
GUEST_INVITE,169,0,0,1,2,0,0
SIGNUP_GOOGLE_AUTH,15,1,1,0,6,5,1
SIGNUP,119,0,0,0,3,0,0
GUEST_INVITE,4,0,0,1,6,0,0
SIGNUP,86,0,0,0,2,0,0
SIGNUP,30,0,0,0,1,2,0
PERSONAL_PROJECTS,240,0,0,0,3,0,0
